Time,"output {channel=""blue_etalon"", units=""Amps""}",seconds,days,jd,amps,sams x axis,amps,fixed refderences JD offset
1.76E+12,0.335,1763475330,20410.5941,2460997.744,0.335,-2.256152778,0.335,
1.76E+12,0.336,1763475360,20410.59444,2460997.744,0.336,-2.255805556,0.336,
1.76E+12,0.337,1763475390,20410.59479,2460997.745,0.337,-2.255458334,0.337,
1.76E+12,0.335,1763475420,20410.59514,2460997.745,0.335,-2.255111111,0.335,
1.76E+12,0.336,1763475450,20410.59549,2460997.745,0.336,-2.254763889,0.336,
1.76E+12,0.336,1763475480,20410.59583,2460997.746,0.336,-2.254416667,0.336,
1.76E+12,0.336,1763475510,20410.59618,2460997.746,0.336,-2.254069445,0.336,
1.76E+12,0.337,1763475540,20410.59653,2460997.746,0.337,-2.253722223,0.337,
1.76E+12,0.336,1763475570,20410.59688,2460997.747,0.336,-2.253375,0.336,
1.76E+12,0.335,1763475600,20410.59722,2460997.747,0.335,-2.253027778,0.335,
1.76E+12,0.336,1763475630,20410.59757,2460997.747,0.336,-2.252680556,0.336,
1.76E+12,0.336,1763475660,20410.59792,2460997.748,0.336,-2.252333333,0.336,
1.76E+12,0.336,1763475690,20410.59826,2460997.748,0.336,-2.251986111,0.336,
1.76E+12,0.337,1763475720,20410.59861,2460997.748,0.337,-2.251638889,0.337,
1.76E+12,0.331,1763475750,20410.59896,2460997.749,0.331,-2.251291667,0.331,
1.76E+12,0.332,1763475780,20410.59931,2460997.749,0.332,-2.250944444,0.332,
1.76E+12,0.335,1763475810,20410.59965,2460997.749,0.335,-2.250597222,0.335,
1.76E+12,0.335,1763475840,20410.6,2460997.75,0.335,-2.25025,0.335,
1.76E+12,,1763475870,20410.60035,2460997.75,,-2.249902778,,
1.76E+12,0.334,1763475900,20410.60069,2460997.75,0.334,-2.249555556,0.334,
1.76E+12,0.334,1763475930,20410.60104,2460997.751,0.334,-2.249208333,0.334,
1.76E+12,0.333,1763475960,20410.60139,2460997.751,0.333,-2.248861111,0.333,
1.76E+12,0.335,1763475990,20410.60174,2460997.751,0.335,-2.248513889,0.335,
1.76E+12,0.333,1763476020,20410.60208,2460997.752,0.333,-2.248166667,0.333,
1.76E+12,0.333,1763476050,20410.60243,2460997.752,0.333,-2.247819445,0.333,
1.76E+12,0.336,1763476080,20410.60278,2460997.753,0.336,-2.247472222,0.336,
1.76E+12,0.334,1763476110,20410.60313,2460997.753,0.334,-2.247125,0.334,
1.76E+12,0.334,1763476140,20410.60347,2460997.753,0.334,-2.246777778,0.334,
1.76E+12,0.335,1763476170,20410.60382,2460997.754,0.335,-2.246430556,0.335,
1.76E+12,0.335,1763476200,20410.60417,2460997.754,0.335,-2.246083334,0.335,
1.76E+12,0.335,1763476230,20410.60451,2460997.754,0.335,-2.245736111,0.335,
1.76E+12,0.335,1763476260,20410.60486,2460997.755,0.335,-2.245388889,0.335,
1.76E+12,0.335,1763476290,20410.60521,2460997.755,0.335,-2.245041667,0.335,
1.76E+12,0.336,1763476320,20410.60556,2460997.755,0.336,-2.244694444,0.336,
1.76E+12,0.336,1763476350,20410.6059,2460997.756,0.336,-2.244347222,0.336,
1.76E+12,0.335,1763476380,20410.60625,2460997.756,0.335,-2.244,0.335,
1.76E+12,0.335,1763476410,20410.6066,2460997.756,0.335,-2.243652778,0.335,
1.76E+12,0.334,1763476440,20410.60694,2460997.757,0.334,-2.243305556,0.334,
1.76E+12,0.336,1763476470,20410.60729,2460997.757,0.336,-2.242958333,0.336,
1.76E+12,0.335,1763476500,20410.60764,2460997.757,0.335,-2.242611111,0.335,
1.76E+12,0.335,1763476530,20410.60799,2460997.758,0.335,-2.242263889,0.335,
1.76E+12,0.335,1763476560,20410.60833,2460997.758,0.335,-2.241916667,0.335,
1.76E+12,0.336,1763476590,20410.60868,2460997.758,0.336,-2.241569445,0.336,
1.76E+12,0.334,1763476620,20410.60903,2460997.759,0.334,-2.241222222,0.334,
1.76E+12,0.335,1763476650,20410.60938,2460997.759,0.335,-2.240875,0.335,
1.76E+12,0.335,1763476680,20410.60972,2460997.759,0.335,-2.240527778,0.335,
1.76E+12,0.336,1763476710,20410.61007,2460997.76,0.336,-2.240180556,0.336,
1.76E+12,0.336,1763476740,20410.61042,2460997.76,0.336,-2.239833334,0.336,
1.76E+12,0.335,1763476770,20410.61076,2460997.761,0.335,-2.239486111,0.335,
1.76E+12,0.335,1763476800,20410.61111,2460997.761,0.335,-2.239138889,0.335,
1.76E+12,0.335,1763476830,20410.61146,2460997.761,0.335,-2.238791667,0.335,
1.76E+12,0.336,1763476860,20410.61181,2460997.762,0.336,-2.238444445,0.336,
1.76E+12,0.336,1763476890,20410.61215,2460997.762,0.336,-2.238097223,0.336,
1.76E+12,0.335,1763476920,20410.6125,2460997.762,0.335,-2.23775,0.335,
1.76E+12,0.337,1763476950,20410.61285,2460997.763,0.337,-2.237402778,0.337,
1.76E+12,0.336,1763476980,20410.61319,2460997.763,0.336,-2.237055556,0.336,
1.76E+12,0.335,1763477010,20410.61354,2460997.763,0.335,-2.236708333,0.335,
1.76E+12,0.336,1763477040,20410.61389,2460997.764,0.336,-2.236361111,0.336,
1.76E+12,0.336,1763477070,20410.61424,2460997.764,0.336,-2.236013889,0.336,
1.76E+12,0.338,1763477100,20410.61458,2460997.764,0.338,-2.235666667,0.338,
1.76E+12,0.334,1763477130,20410.61493,2460997.765,0.334,-2.235319444,0.334,
1.76E+12,0.34,1763477160,20410.61528,2460997.765,0.34,-2.234972222,0.34,
1.76E+12,0.338,1763477190,20410.61563,2460997.765,0.338,-2.234625,0.338,
1.76E+12,0.339,1763477220,20410.61597,2460997.766,0.339,-2.234277778,0.339,
1.76E+12,0.338,1763477250,20410.61632,2460997.766,0.338,-2.233930556,0.338,
1.76E+12,0.336,1763477280,20410.61667,2460997.766,0.336,-2.233583333,0.336,
1.76E+12,0.337,1763477310,20410.61701,2460997.767,0.337,-2.233236111,0.337,
1.76E+12,0.337,1763477340,20410.61736,2460997.767,0.337,-2.232888889,0.337,
1.76E+12,0.337,1763477370,20410.61771,2460997.767,0.337,-2.232541667,0.337,
1.76E+12,0.336,1763477400,20410.61806,2460997.768,0.336,-2.232194445,0.336,
1.76E+12,0.337,1763477430,20410.6184,2460997.768,0.337,-2.231847222,0.337,
1.76E+12,0.337,1763477460,20410.61875,2460997.769,0.337,-2.2315,0.337,
1.76E+12,0.337,1763477490,20410.6191,2460997.769,0.337,-2.231152778,0.337,
1.76E+12,0.337,1763477520,20410.61944,2460997.769,0.337,-2.230805556,0.337,
1.76E+12,0.336,1763477550,20410.61979,2460997.77,0.336,-2.230458334,0.336,
1.76E+12,0.338,1763477580,20410.62014,2460997.77,0.338,-2.230111111,0.338,
1.76E+12,0.334,1763477610,20410.62049,2460997.77,0.334,-2.229763889,0.334,
1.76E+12,0.334,1763477640,20410.62083,2460997.771,0.334,-2.229416667,0.334,
1.76E+12,0.335,1763477670,20410.62118,2460997.771,0.335,-2.229069444,0.335,
1.76E+12,0.335,1763477700,20410.62153,2460997.771,0.335,-2.228722222,0.335,
1.76E+12,0.337,1763477730,20410.62188,2460997.772,0.337,-2.228375,0.337,
1.76E+12,0.336,1763477760,20410.62222,2460997.772,0.336,-2.228027778,0.336,
1.76E+12,0.336,1763477790,20410.62257,2460997.772,0.336,-2.227680556,0.336,
1.76E+12,0.335,1763477820,20410.62292,2460997.773,0.335,-2.227333333,0.335,
1.76E+12,0.336,1763477850,20410.62326,2460997.773,0.336,-2.226986111,0.336,
1.76E+12,0.336,1763477880,20410.62361,2460997.773,0.336,-2.226638889,0.336,
1.76E+12,0.335,1763477910,20410.62396,2460997.774,0.335,-2.226291667,0.335,
1.76E+12,0.335,1763477940,20410.62431,2460997.774,0.335,-2.225944445,0.335,
1.76E+12,0.335,1763477970,20410.62465,2460997.774,0.335,-2.225597222,0.335,
1.76E+12,0.335,1763478000,20410.625,2460997.775,0.335,-2.22525,0.335,
1.76E+12,0.335,1763478030,20410.62535,2460997.775,0.335,-2.224902778,0.335,
1.76E+12,0.336,1763478060,20410.62569,2460997.775,0.336,-2.224555556,0.336,
1.76E+12,0.334,1763478090,20410.62604,2460997.776,0.334,-2.224208334,0.334,
1.76E+12,0.336,1763478120,20410.62639,2460997.776,0.336,-2.223861111,0.336,
1.76E+12,0.336,1763478150,20410.62674,2460997.776,0.336,-2.223513889,0.336,
1.76E+12,0.335,1763478180,20410.62708,2460997.777,0.335,-2.223166667,0.335,
1.76E+12,0.335,1763478210,20410.62743,2460997.777,0.335,-2.222819445,0.335,
1.76E+12,0.335,1763478240,20410.62778,2460997.778,0.335,-2.222472223,0.335,
1.76E+12,0.335,1763478270,20410.62813,2460997.778,0.335,-2.222125,0.335,
1.76E+12,0.335,1763478300,20410.62847,2460997.778,0.335,-2.221777778,0.335,
1.76E+12,0.336,1763478330,20410.62882,2460997.779,0.336,-2.221430556,0.336,
1.76E+12,0.336,1763478360,20410.62917,2460997.779,0.336,-2.221083333,0.336,
1.76E+12,0.335,1763478390,20410.62951,2460997.779,0.335,-2.220736111,0.335,
1.76E+12,0.335,1763478420,20410.62986,2460997.78,0.335,-2.220388889,0.335,
1.76E+12,0.336,1763478450,20410.63021,2460997.78,0.336,-2.220041667,0.336,
1.76E+12,0.337,1763478480,20410.63056,2460997.78,0.337,-2.219694444,0.337,
1.76E+12,0.335,1763478510,20410.6309,2460997.781,0.335,-2.219347222,0.335,
1.76E+12,0.336,1763478540,20410.63125,2460997.781,0.336,-2.219,0.336,
1.76E+12,0.335,1763478570,20410.6316,2460997.781,0.335,-2.218652778,0.335,
1.76E+12,0.335,1763478600,20410.63194,2460997.782,0.335,-2.218305556,0.335,
1.76E+12,0.335,1763478630,20410.63229,2460997.782,0.335,-2.217958333,0.335,
1.76E+12,0.336,1763478660,20410.63264,2460997.782,0.336,-2.217611111,0.336,
1.76E+12,0.335,1763478690,20410.63299,2460997.783,0.335,-2.217263889,0.335,
1.76E+12,0.337,1763478720,20410.63333,2460997.783,0.337,-2.216916667,0.337,
1.76E+12,0.337,1763478750,20410.63368,2460997.783,0.337,-2.216569445,0.337,
1.76E+12,0.336,1763478780,20410.63403,2460997.784,0.336,-2.216222222,0.336,
1.76E+12,0.335,1763478810,20410.63438,2460997.784,0.335,-2.215875,0.335,
1.76E+12,0.335,1763478840,20410.63472,2460997.784,0.335,-2.215527778,0.335,
1.76E+12,0.335,1763478870,20410.63507,2460997.785,0.335,-2.215180556,0.335,
1.76E+12,0.335,1763478900,20410.63542,2460997.785,0.335,-2.214833334,0.335,
1.76E+12,0.335,1763478930,20410.63576,2460997.786,0.335,-2.214486111,0.335,
1.76E+12,0.337,1763478960,20410.63611,2460997.786,0.337,-2.214138889,0.337,
1.76E+12,0.336,1763478990,20410.63646,2460997.786,0.336,-2.213791667,0.336,
1.76E+12,0.337,1763479020,20410.63681,2460997.787,0.337,-2.213444444,0.337,
1.76E+12,0.336,1763479050,20410.63715,2460997.787,0.336,-2.213097222,0.336,
1.76E+12,0.335,1763479080,20410.6375,2460997.787,0.335,-2.21275,0.335,
1.76E+12,0.336,1763479110,20410.63785,2460997.788,0.336,-2.212402778,0.336,
1.76E+12,0.336,1763479140,20410.63819,2460997.788,0.336,-2.212055556,0.336,
1.76E+12,0.335,1763479170,20410.63854,2460997.788,0.335,-2.211708333,0.335,
1.76E+12,0.337,1763479200,20410.63889,2460997.789,0.337,-2.211361111,0.337,
1.76E+12,0.336,1763479230,20410.63924,2460997.789,0.336,-2.211013889,0.336,
1.76E+12,0.335,1763479260,20410.63958,2460997.789,0.335,-2.210666667,0.335,
1.76E+12,0.336,1763479290,20410.63993,2460997.79,0.336,-2.210319445,0.336,
1.76E+12,0.337,1763479320,20410.64028,2460997.79,0.337,-2.209972222,0.337,
1.76E+12,0.335,1763479350,20410.64063,2460997.79,0.335,-2.209625,0.335,
1.76E+12,0.335,1763479380,20410.64097,2460997.791,0.335,-2.209277778,0.335,
1.76E+12,0.336,1763479410,20410.64132,2460997.791,0.336,-2.208930556,0.336,
1.76E+12,0.336,1763479440,20410.64167,2460997.791,0.336,-2.208583334,0.336,
1.76E+12,0.335,1763479470,20410.64201,2460997.792,0.335,-2.208236111,0.335,
1.76E+12,0.335,1763479500,20410.64236,2460997.792,0.335,-2.207888889,0.335,
1.76E+12,0.336,1763479530,20410.64271,2460997.792,0.336,-2.207541667,0.336,
1.76E+12,0.337,1763479560,20410.64306,2460997.793,0.337,-2.207194445,0.337,
1.76E+12,0.336,1763479590,20410.6434,2460997.793,0.336,-2.206847223,0.336,
1.76E+12,0.335,1763479620,20410.64375,2460997.794,0.335,-2.2065,0.335,
1.76E+12,0.336,1763479650,20410.6441,2460997.794,0.336,-2.206152778,0.336,
1.76E+12,0.338,1763479680,20410.64444,2460997.794,0.338,-2.205805556,0.338,
1.76E+12,0.336,1763479710,20410.64479,2460997.795,0.336,-2.205458333,0.336,
1.76E+12,0.335,1763479740,20410.64514,2460997.795,0.335,-2.205111111,0.335,
1.76E+12,0.337,1763479770,20410.64549,2460997.795,0.337,-2.204763889,0.337,
1.76E+12,0.337,1763479800,20410.64583,2460997.796,0.337,-2.204416667,0.337,
1.76E+12,0.336,1763479830,20410.64618,2460997.796,0.336,-2.204069444,0.336,
1.76E+12,0.337,1763479860,20410.64653,2460997.796,0.337,-2.203722222,0.337,
1.76E+12,0.336,1763479890,20410.64688,2460997.797,0.336,-2.203375,0.336,
1.76E+12,0.337,1763479920,20410.64722,2460997.797,0.337,-2.203027778,0.337,
1.76E+12,0.336,1763479950,20410.64757,2460997.797,0.336,-2.202680556,0.336,
1.76E+12,0.336,1763479980,20410.64792,2460997.798,0.336,-2.202333333,0.336,
1.76E+12,0.338,1763480010,20410.64826,2460997.798,0.338,-2.201986111,0.338,
1.76E+12,0.336,1763480040,20410.64861,2460997.798,0.336,-2.201638889,0.336,
1.76E+12,0.336,1763480070,20410.64896,2460997.799,0.336,-2.201291667,0.336,
1.76E+12,0.336,1763480100,20410.64931,2460997.799,0.336,-2.200944445,0.336,
1.76E+12,0.336,1763480130,20410.64965,2460997.799,0.336,-2.200597222,0.336,
1.76E+12,0.336,1763480160,20410.65,2460997.8,0.336,-2.20025,0.336,
1.76E+12,0.337,1763480190,20410.65035,2460997.8,0.337,-2.199902778,0.337,
1.76E+12,0.336,1763480220,20410.65069,2460997.8,0.336,-2.199555556,0.336,
1.76E+12,0.335,1763480250,20410.65104,2460997.801,0.335,-2.199208334,0.335,
1.76E+12,0.336,1763480280,20410.65139,2460997.801,0.336,-2.198861111,0.336,
1.76E+12,0.336,1763480310,20410.65174,2460997.801,0.336,-2.198513889,0.336,
1.76E+12,0.335,1763480340,20410.65208,2460997.802,0.335,-2.198166667,0.335,
1.76E+12,0.336,1763480370,20410.65243,2460997.802,0.336,-2.197819444,0.336,
1.76E+12,0.337,1763480400,20410.65278,2460997.803,0.337,-2.197472222,0.337,
1.76E+12,0.337,1763480430,20410.65313,2460997.803,0.337,-2.197125,0.337,
1.76E+12,0.335,1763480460,20410.65347,2460997.803,0.335,-2.196777778,0.335,
1.76E+12,0.336,1763480490,20410.65382,2460997.804,0.336,-2.196430556,0.336,
1.76E+12,0.336,1763480520,20410.65417,2460997.804,0.336,-2.196083333,0.336,
1.76E+12,0.336,1763480550,20410.65451,2460997.804,0.336,-2.195736111,0.336,
1.76E+12,0.337,1763480580,20410.65486,2460997.805,0.337,-2.195388889,0.337,
1.76E+12,0.336,1763480610,20410.65521,2460997.805,0.336,-2.195041667,0.336,
1.76E+12,0.337,1763480640,20410.65556,2460997.805,0.337,-2.194694445,0.337,
1.76E+12,0.336,1763480670,20410.6559,2460997.806,0.336,-2.194347222,0.336,
1.76E+12,0.336,1763480700,20410.65625,2460997.806,0.336,-2.194,0.336,
1.76E+12,0.335,1763480730,20410.6566,2460997.806,0.335,-2.193652778,0.335,
1.76E+12,0.337,1763480760,20410.65694,2460997.807,0.337,-2.193305556,0.337,
1.76E+12,0.335,1763480790,20410.65729,2460997.807,0.335,-2.192958334,0.335,
1.76E+12,0.337,1763480820,20410.65764,2460997.807,0.337,-2.192611111,0.337,
1.76E+12,0.336,1763480850,20410.65799,2460997.808,0.336,-2.192263889,0.336,
1.76E+12,0.335,1763480880,20410.65833,2460997.808,0.335,-2.191916667,0.335,
1.76E+12,0.338,1763480910,20410.65868,2460997.808,0.338,-2.191569445,0.338,
1.76E+12,0.336,1763480940,20410.65903,2460997.809,0.336,-2.191222223,0.336,
1.76E+12,0.338,1763480970,20410.65938,2460997.809,0.338,-2.190875,0.338,
1.76E+12,0.337,1763481000,20410.65972,2460997.809,0.337,-2.190527778,0.337,
1.76E+12,0.337,1763481030,20410.66007,2460997.81,0.337,-2.190180556,0.337,
1.76E+12,0.338,1763481060,20410.66042,2460997.81,0.338,-2.189833333,0.338,
1.76E+12,0.337,1763481090,20410.66076,2460997.811,0.337,-2.189486111,0.337,
1.76E+12,0.338,1763481120,20410.66111,2460997.811,0.338,-2.189138889,0.338,
1.76E+12,0.338,1763481150,20410.66146,2460997.811,0.338,-2.188791667,0.338,
1.76E+12,0.336,1763481180,20410.66181,2460997.812,0.336,-2.188444444,0.336,
1.76E+12,0.338,1763481210,20410.66215,2460997.812,0.338,-2.188097222,0.338,
1.76E+12,0.337,1763481240,20410.6625,2460997.812,0.337,-2.18775,0.337,
1.76E+12,0.336,1763481270,20410.66285,2460997.813,0.336,-2.187402778,0.336,
1.76E+12,0.337,1763481300,20410.66319,2460997.813,0.337,-2.187055556,0.337,
1.76E+12,0.336,1763481330,20410.66354,2460997.813,0.336,-2.186708333,0.336,
1.76E+12,0.336,1763481360,20410.66389,2460997.814,0.336,-2.186361111,0.336,
1.76E+12,0.339,1763481390,20410.66424,2460997.814,0.339,-2.186013889,0.339,
1.76E+12,0.338,1763481420,20410.66458,2460997.814,0.338,-2.185666667,0.338,
1.76E+12,0.336,1763481450,20410.66493,2460997.815,0.336,-2.185319445,0.336,
1.76E+12,0.337,1763481480,20410.66528,2460997.815,0.337,-2.184972222,0.337,
1.76E+12,0.338,1763481510,20410.66563,2460997.815,0.338,-2.184625,0.338,
1.76E+12,0.336,1763481540,20410.66597,2460997.816,0.336,-2.184277778,0.336,
1.76E+12,0.336,1763481570,20410.66632,2460997.816,0.336,-2.183930556,0.336,
1.76E+12,0.336,1763481600,20410.66667,2460997.816,0.336,-2.183583334,0.336,
1.76E+12,0.336,1763481630,20410.66701,2460997.817,0.336,-2.183236111,0.336,
1.76E+12,0.335,1763481660,20410.66736,2460997.817,0.335,-2.182888889,0.335,
1.76E+12,0.336,1763481690,20410.66771,2460997.817,0.336,-2.182541667,0.336,
1.76E+12,0.336,1763481720,20410.66806,2460997.818,0.336,-2.182194444,0.336,
1.76E+12,0.338,1763481750,20410.6684,2460997.818,0.338,-2.181847222,0.338,
1.76E+12,0.337,1763481780,20410.66875,2460997.819,0.337,-2.1815,0.337,
1.76E+12,0.337,1763481810,20410.6691,2460997.819,0.337,-2.181152778,0.337,
1.76E+12,0.337,1763481840,20410.66944,2460997.819,0.337,-2.180805556,0.337,
1.76E+12,0.337,1763481870,20410.66979,2460997.82,0.337,-2.180458333,0.337,
1.76E+12,0.336,1763481900,20410.67014,2460997.82,0.336,-2.180111111,0.336,
1.76E+12,0.337,1763481930,20410.67049,2460997.82,0.337,-2.179763889,0.337,
1.76E+12,0.336,1763481960,20410.67083,2460997.821,0.336,-2.179416667,0.336,
1.76E+12,0.336,1763481990,20410.67118,2460997.821,0.336,-2.179069445,0.336,
1.76E+12,0.336,1763482020,20410.67153,2460997.821,0.336,-2.178722222,0.336,
1.76E+12,0.337,1763482050,20410.67188,2460997.822,0.337,-2.178375,0.337,
1.76E+12,0.337,1763482080,20410.67222,2460997.822,0.337,-2.178027778,0.337,
1.76E+12,0.337,1763482110,20410.67257,2460997.822,0.337,-2.177680556,0.337,
1.76E+12,0.336,1763482140,20410.67292,2460997.823,0.336,-2.177333334,0.336,
1.76E+12,0.337,1763482170,20410.67326,2460997.823,0.337,-2.176986111,0.337,
1.76E+12,0.337,1763482200,20410.67361,2460997.823,0.337,-2.176638889,0.337,
1.76E+12,0.338,1763482230,20410.67396,2460997.824,0.338,-2.176291667,0.338,
1.76E+12,0.336,1763482260,20410.67431,2460997.824,0.336,-2.175944445,0.336,
1.76E+12,0.337,1763482290,20410.67465,2460997.824,0.337,-2.175597223,0.337,
1.76E+12,0.337,1763482320,20410.675,2460997.825,0.337,-2.17525,0.337,
1.76E+12,0.337,1763482350,20410.67535,2460997.825,0.337,-2.174902778,0.337,
1.76E+12,0.338,1763482380,20410.67569,2460997.825,0.338,-2.174555556,0.338,
1.76E+12,0.337,1763482410,20410.67604,2460997.826,0.337,-2.174208333,0.337,
1.76E+12,0.337,1763482440,20410.67639,2460997.826,0.337,-2.173861111,0.337,
1.76E+12,0.338,1763482470,20410.67674,2460997.826,0.338,-2.173513889,0.338,
1.76E+12,0.336,1763482500,20410.67708,2460997.827,0.336,-2.173166667,0.336,
1.76E+12,0.337,1763482530,20410.67743,2460997.827,0.337,-2.172819444,0.337,
1.76E+12,0.337,1763482560,20410.67778,2460997.828,0.337,-2.172472222,0.337,
1.76E+12,0.336,1763482590,20410.67813,2460997.828,0.336,-2.172125,0.336,
1.76E+12,0.337,1763482620,20410.67847,2460997.828,0.337,-2.171777778,0.337,
1.76E+12,0.338,1763482650,20410.67882,2460997.829,0.338,-2.171430556,0.338,
1.76E+12,0.336,1763482680,20410.67917,2460997.829,0.336,-2.171083333,0.336,
1.76E+12,0.337,1763482710,20410.67951,2460997.829,0.337,-2.170736111,0.337,
1.76E+12,0.338,1763482740,20410.67986,2460997.83,0.338,-2.170388889,0.338,
1.76E+12,0.337,1763482770,20410.68021,2460997.83,0.337,-2.170041667,0.337,
1.76E+12,0.337,1763482800,20410.68056,2460997.83,0.337,-2.169694445,0.337,
1.76E+12,0.338,1763482830,20410.6809,2460997.831,0.338,-2.169347222,0.338,
1.76E+12,0.337,1763482860,20410.68125,2460997.831,0.337,-2.169,0.337,
1.76E+12,0.337,1763482890,20410.6816,2460997.831,0.337,-2.168652778,0.337,
1.76E+12,0.337,1763482920,20410.68194,2460997.832,0.337,-2.168305556,0.337,
1.76E+12,0.336,1763482950,20410.68229,2460997.832,0.336,-2.167958334,0.336,
1.76E+12,0.336,1763482980,20410.68264,2460997.832,0.336,-2.167611111,0.336,
1.76E+12,0.338,1763483010,20410.68299,2460997.833,0.338,-2.167263889,0.338,
1.76E+12,0.337,1763483040,20410.68333,2460997.833,0.337,-2.166916667,0.337,
1.76E+12,0.337,1763483070,20410.68368,2460997.833,0.337,-2.166569444,0.337,
1.76E+12,0.337,1763483100,20410.68403,2460997.834,0.337,-2.166222222,0.337,
1.76E+12,0.337,1763483130,20410.68438,2460997.834,0.337,-2.165875,0.337,
1.76E+12,0.338,1763483160,20410.68472,2460997.834,0.338,-2.165527778,0.338,
1.76E+12,0.337,1763483190,20410.68507,2460997.835,0.337,-2.165180556,0.337,
1.76E+12,0.338,1763483220,20410.68542,2460997.835,0.338,-2.164833333,0.338,
1.76E+12,0.338,1763483250,20410.68576,2460997.836,0.338,-2.164486111,0.338,
1.76E+12,0.337,1763483280,20410.68611,2460997.836,0.337,-2.164138889,0.337,
1.76E+12,0.338,1763483310,20410.68646,2460997.836,0.338,-2.163791667,0.338,
1.76E+12,0.336,1763483340,20410.68681,2460997.837,0.336,-2.163444445,0.336,
1.76E+12,0.337,1763483370,20410.68715,2460997.837,0.337,-2.163097222,0.337,
1.76E+12,0.338,1763483400,20410.6875,2460997.837,0.338,-2.16275,0.338,
1.76E+12,0.338,1763483430,20410.68785,2460997.838,0.338,-2.162402778,0.338,
1.76E+12,0.337,1763483460,20410.68819,2460997.838,0.337,-2.162055556,0.337,
1.76E+12,0.338,1763483490,20410.68854,2460997.838,0.338,-2.161708334,0.338,
